,patch,date [DD.MM.YYYY],water_temp [°C],ph [pH],do_sat [saturation],w_co2 [mATM],conductivity [uS cm -1],turb [NTU],gl_name,lat_sp [DD],lon_sp [DD],ele_sp [m],gl_sa [km2],gl_cov [%],glims_id,n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1],chla [ug g-1],Expedition,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,fcf,fgd,scd,swe,pr,tas,tasmin,tasmax
230,GL40_UP_3,31.07.19,2.8,,100.6,431.3,5.7,96.1,Petersen,69.3013,-53.5476,576,0.66,0.94,G306433E69302N,30.0,15.1,6.6,2.6,0.003034667,Greenland,2.4500000000000455,-17.349999999999966,1179.2,162.0,48.6,38.6,439.0,172.5,293.3,188.9,-7.149999999999977,3.3000000000000003,12.600000000000001,753.6,5.150000000000034,-20.849999999999966,26.0,-4.749999999999943,-15.649999999999977,37.0,0.0,365.0,1123.0,79.80000000000001,3.4500000000000455,2.0500000000000114,5.150000000000034
231,GL40_DN_1,31.07.19,5.3,,100.3,474.6,10.5,88.3,Petersen,69.2999,-53.5273,446,0.67,0.54,G306433E69302N,29.4,7.5,5.6,0.0,0.005824,Greenland,2.9500000000000455,-16.94999999999999,1110.9,152.4,46.0,38.5,413.1,163.0,276.40000000000003,178.4,-6.649999999999977,3.3000000000000003,12.600000000000001,760.2,5.650000000000034,-20.549999999999955,26.200000000000003,-4.249999999999943,-15.249999999999943,35.0,0.0,365.0,909.8000000000001,75.3,3.9500000000000455,2.650000000000034,5.650000000000034
232,GL40_DN_2,31.07.19,5.3,,100.3,474.6,10.5,88.3,Petersen,69.2999,-53.5273,446,0.67,0.54,G306433E69302N,29.4,7.5,5.6,0.0,0.002817667,Greenland,2.9500000000000455,-16.94999999999999,1110.9,152.4,46.0,38.5,413.1,163.0,276.40000000000003,178.4,-6.649999999999977,3.3000000000000003,12.600000000000001,760.2,5.650000000000034,-20.549999999999955,26.200000000000003,-4.249999999999943,-15.249999999999943,35.0,0.0,365.0,909.8000000000001,75.3,3.9500000000000455,2.650000000000034,5.650000000000034
233,GL40_DN_3,31.07.19,5.3,,100.3,474.6,10.5,88.3,Petersen,69.2999,-53.5273,446,0.67,0.54,G306433E69302N,29.4,7.5,5.6,0.0,0.003789333,Greenland,2.9500000000000455,-16.94999999999999,1110.9,152.4,46.0,38.5,413.1,163.0,276.40000000000003,178.4,-6.649999999999977,3.3000000000000003,12.600000000000001,760.2,5.650000000000034,-20.549999999999955,26.200000000000003,-4.249999999999943,-15.249999999999943,35.0,0.0,365.0,909.8000000000001,75.3,3.9500000000000455,2.650000000000034,5.650000000000034
234,GL41_UP_1,01.08.19,0.5,,99.0,431.8,4.5,62.6,Pjetursson,69.2955,-53.3929,629,0.45,0.66,G306613E69293N,20.0,9.2,6.4,0.0,0.001634667,Greenland,1.8500000000000227,-17.649999999999977,1162.6000000000001,154.20000000000002,49.0,37.5,427.20000000000005,172.70000000000002,292.8,191.10000000000002,-7.649999999999977,3.3000000000000003,12.9,743.9000000000001,4.750000000000057,-21.049999999999955,25.8,-9.049999999999955,-15.949999999999989,41.0,0.0,365.0,1221.9,138.8,2.250000000000057,1.0500000000000114,3.750000000000057
235,GL41_UP_2,01.08.19,0.5,,99.0,431.8,4.5,62.6,Pjetursson,69.2955,-53.3929,629,0.45,0.66,G306613E69293N,20.0,9.2,6.4,0.0,0.001282667,Greenland,1.8500000000000227,-17.649999999999977,1162.6000000000001,154.20000000000002,49.0,37.5,427.20000000000005,172.70000000000002,292.8,191.10000000000002,-7.649999999999977,3.3000000000000003,12.9,743.9000000000001,4.750000000000057,-21.049999999999955,25.8,-9.049999999999955,-15.949999999999989,41.0,0.0,365.0,1221.9,138.8,2.250000000000057,1.0500000000000114,3.750000000000057
236,GL41_UP_3,01.08.19,0.5,,99.0,431.8,4.5,62.6,Pjetursson,69.2955,-53.3929,629,0.45,0.66,G306613E69293N,20.0,9.2,6.4,0.0,0.001794333,Greenland,1.8500000000000227,-17.649999999999977,1162.6000000000001,154.20000000000002,49.0,37.5,427.20000000000005,172.70000000000002,292.8,191.10000000000002,-7.649999999999977,3.3000000000000003,12.9,743.9000000000001,4.750000000000057,-21.049999999999955,25.8,-9.049999999999955,-15.949999999999989,41.0,0.0,365.0,1221.9,138.8,2.250000000000057,1.0500000000000114,3.750000000000057
237,GL41_DN_1,01.08.19,4.5,,100.7,441.3,8.5,117.7,Pjetursson,69.3009,-53.4289,395,0.47,0.12,G306613E69293N,28.7,8.6,9.8,1.8,0.019440667,Greenland,2.4500000000000455,-17.24999999999997,1008.1,133.9,42.5,37.4,370.1,149.9,254.10000000000002,165.60000000000002,-7.149999999999977,3.4000000000000004,12.9,755.1,5.350000000000023,-20.849999999999966,26.200000000000003,-8.549999999999955,-15.549999999999955,38.0,0.0,365.0,893.8000000000001,120.4,2.9500000000000455,1.650000000000034,4.350000000000023
238,GL41_DN_2,01.08.19,4.5,,100.7,441.3,8.5,117.7,Pjetursson,69.3009,-53.4289,395,0.47,0.12,G306613E69293N,28.7,8.6,9.8,1.8,0.006369667,Greenland,2.4500000000000455,-17.24999999999997,1008.1,133.9,42.5,37.4,370.1,149.9,254.10000000000002,165.60000000000002,-7.149999999999977,3.4000000000000004,12.9,755.1,5.350000000000023,-20.849999999999966,26.200000000000003,-8.549999999999955,-15.549999999999955,38.0,0.0,365.0,893.8000000000001,120.4,2.9500000000000455,1.650000000000034,4.350000000000023
239,GL41_DN_3,01.08.19,4.5,,100.7,441.3,8.5,117.7,Pjetursson,69.3009,-53.4289,395,0.47,0.12,G306613E69293N,28.7,8.6,9.8,1.8,0.005484333,Greenland,2.4500000000000455,-17.24999999999997,1008.1,133.9,42.5,37.4,370.1,149.9,254.10000000000002,165.60000000000002,-7.149999999999977,3.4000000000000004,12.9,755.1,5.350000000000023,-20.849999999999966,26.200000000000003,-8.549999999999955,-15.549999999999955,38.0,0.0,365.0,893.8000000000001,120.4,2.9500000000000455,1.650000000000034,4.350000000000023
240,GL42_UP_1,11.09.19,0.3,7.73,101.3,281.7,57.5,30.3,Midjirgi,43.0936,43.1692,2637,14.92,0.48,G043172E43060N,3.7,18.9,339.2,2.3,0.003801,Russia,9.250000000000057,-11.749999999999943,1929.5,263.7,76.80000000000001,36.2,715.8000000000001,272.1,715.8000000000001,272.1,-1.2499999999999432,8.200000000000001,26.3,820.0,14.050000000000011,-17.149999999999977,31.200000000000003,9.250000000000057,-11.749999999999943,94.0,195.0,270.0,415.70000000000005,158.0,6.250000000000057,1.3500000000000227,10.250000000000057
241,GL42_UP_2,11.09.19,0.3,7.73,101.3,281.7,57.5,30.3,Midjirgi,43.0936,43.1692,2637,14.92,0.48,G043172E43060N,3.7,18.9,339.2,2.3,0.001527667,Russia,9.250000000000057,-11.749999999999943,1929.5,263.7,76.80000000000001,36.2,715.8000000000001,272.1,715.8000000000001,272.1,-1.2499999999999432,8.200000000000001,26.3,820.0,14.050000000000011,-17.149999999999977,31.200000000000003,9.250000000000057,-11.749999999999943,94.0,195.0,270.0,415.70000000000005,158.0,6.250000000000057,1.3500000000000227,10.250000000000057
242,GL42_UP_3,11.09.19,0.3,7.73,101.3,281.7,57.5,30.3,Midjirgi,43.0936,43.1692,2637,14.92,0.48,G043172E43060N,3.7,18.9,339.2,2.3,0.001299,Russia,9.250000000000057,-11.749999999999943,1929.5,263.7,76.80000000000001,36.2,715.8000000000001,272.1,715.8000000000001,272.1,-1.2499999999999432,8.200000000000001,26.3,820.0,14.050000000000011,-17.149999999999977,31.200000000000003,9.250000000000057,-11.749999999999943,94.0,195.0,270.0,415.70000000000005,158.0,6.250000000000057,1.3500000000000227,10.250000000000057
243,GL42_DN_1,08.09.19,3.8,7.79,100.0,302.5,69.9,52.0,Midjirgi,43.1122,43.1494,2121,16.41,0.36,G043172E43060N,,,,,0.009174,Russia,12.350000000000023,-8.349999999999966,1673.2,228.60000000000002,66.4,36.300000000000004,620.9000000000001,235.60000000000002,620.9000000000001,235.60000000000002,2.0500000000000114,8.3,26.8,808.2,17.05000000000001,-13.849999999999966,30.900000000000002,12.350000000000023,-8.349999999999966,92.0,161.0,221.0,273.6,136.9,9.450000000000045,4.550000000000011,13.550000000000011
244,GL42_DN_2,08.09.19,3.8,7.79,100.0,302.5,69.9,52.0,Midjirgi,43.1122,43.1494,2121,16.41,0.36,G043172E43060N,,,,,0.004156,Russia,12.350000000000023,-8.349999999999966,1673.2,228.60000000000002,66.4,36.300000000000004,620.9000000000001,235.60000000000002,620.9000000000001,235.60000000000002,2.0500000000000114,8.3,26.8,808.2,17.05000000000001,-13.849999999999966,30.900000000000002,12.350000000000023,-8.349999999999966,92.0,161.0,221.0,273.6,136.9,9.450000000000045,4.550000000000011,13.550000000000011
245,GL42_DN_3,08.09.19,3.8,7.79,100.0,302.5,69.9,52.0,Midjirgi,43.1122,43.1494,2121,16.41,0.36,G043172E43060N,,,,,0.009060333,Russia,12.350000000000023,-8.349999999999966,1673.2,228.60000000000002,66.4,36.300000000000004,620.9000000000001,235.60000000000002,620.9000000000001,235.60000000000002,2.0500000000000114,8.3,26.8,808.2,17.05000000000001,-13.849999999999966,30.900000000000002,12.350000000000023,-8.349999999999966,92.0,161.0,221.0,273.6,136.9,9.450000000000045,4.550000000000011,13.550000000000011
246,GL43_UP_1,09.09.19,0.0,6.48,90.2,,156.0,93.9,Bezengi,43.1057,43.1318,2190,42.12,0.45,G043084E43033N,,,,,0.001277,Russia,11.350000000000023,-9.449999999999989,1749.0,234.5,71.2,34.5,637.9000000000001,254.5,637.9000000000001,254.5,0.9500000000000455,8.3,26.8,812.8000000000001,16.05000000000001,-14.949999999999989,31.0,11.350000000000023,-9.449999999999989,95.0,170.0,235.0,315.20000000000005,142.5,8.450000000000045,3.4500000000000455,12.450000000000045
247,GL43_UP_2,09.09.19,0.0,6.48,90.2,,156.0,93.9,Bezengi,43.1057,43.1318,2190,42.12,0.45,G043084E43033N,,,,,0.001102667,Russia,11.350000000000023,-9.449999999999989,1749.0,234.5,71.2,34.5,637.9000000000001,254.5,637.9000000000001,254.5,0.9500000000000455,8.3,26.8,812.8000000000001,16.05000000000001,-14.949999999999989,31.0,11.350000000000023,-9.449999999999989,95.0,170.0,235.0,315.20000000000005,142.5,8.450000000000045,3.4500000000000455,12.450000000000045
248,GL43_UP_3,09.09.19,0.0,6.48,90.2,,156.0,93.9,Bezengi,43.1057,43.1318,2190,42.12,0.45,G043084E43033N,,,,,0.0,Russia,11.350000000000023,-9.449999999999989,1749.0,234.5,71.2,34.5,637.9000000000001,254.5,637.9000000000001,254.5,0.9500000000000455,8.3,26.8,812.8000000000001,16.05000000000001,-14.949999999999989,31.0,11.350000000000023,-9.449999999999989,95.0,170.0,235.0,315.20000000000005,142.5,8.450000000000045,3.4500000000000455,12.450000000000045
249,GL43_DN_1,08.09.19,0.6,7.75,100.9,367.0,96.0,,Bezengi,43.1172,43.1493,2037,42.13,0.42,G043084E43033N,,,,,0.001734667,Russia,11.850000000000023,-8.949999999999989,1646.3000000000002,226.5,64.60000000000001,37.0,614.9000000000001,228.60000000000002,614.9000000000001,228.60000000000002,1.5500000000000114,8.3,26.8,811.6,16.55000000000001,-14.449999999999989,31.0,11.850000000000023,-8.949999999999989,93.0,163.0,223.0,275.7,135.4,8.950000000000045,4.050000000000011,12.950000000000045
250,GL43_DN_2,08.09.19,0.6,7.75,100.9,367.0,96.0,,Bezengi,43.1172,43.1493,2037,42.13,0.42,G043084E43033N,,,,,0.000341667,Russia,11.850000000000023,-8.949999999999989,1646.3000000000002,226.5,64.60000000000001,37.0,614.9000000000001,228.60000000000002,614.9000000000001,228.60000000000002,1.5500000000000114,8.3,26.8,811.6,16.55000000000001,-14.449999999999989,31.0,11.850000000000023,-8.949999999999989,93.0,163.0,223.0,275.7,135.4,8.950000000000045,4.050000000000011,12.950000000000045
251,GL43_DN_3,08.09.19,0.6,7.75,100.9,367.0,96.0,,Bezengi,43.1172,43.1493,2037,42.13,0.42,G043084E43033N,,,,,0.0,Russia,11.850000000000023,-8.949999999999989,1646.3000000000002,226.5,64.60000000000001,37.0,614.9000000000001,228.60000000000002,614.9000000000001,228.60000000000002,1.5500000000000114,8.3,26.8,811.6,16.55000000000001,-14.449999999999989,31.0,11.850000000000023,-8.949999999999989,93.0,163.0,223.0,275.7,135.4,8.950000000000045,4.050000000000011,12.950000000000045
252,GL44_UP_1,10.09.19,0.2,8.14,98.7,206.1,154.4,37.8,"""50""/""442""",43.0924,43.199,3481,0.96,0.42,G043218E43085N,,,,,0.008527,Russia,3.9500000000000455,-17.44999999999996,2170.7000000000003,298.2,85.80000000000001,36.5,806.2,303.40000000000003,806.2,303.40000000000003,-6.849999999999966,8.1,25.6,838.0,8.850000000000023,-22.849999999999966,31.700000000000003,3.9500000000000455,-17.44999999999996,100.0,0.0,365.0,1288.7,179.8,0.6500000000000341,-4.149999999999977,4.650000000000034
253,GL44_UP_2,10.09.19,0.2,8.14,98.7,206.1,154.4,37.8,"""50""/""442""",43.0924,43.199,3481,0.96,0.42,G043218E43085N,,,,,0.003952,Russia,3.9500000000000455,-17.44999999999996,2170.7000000000003,298.2,85.80000000000001,36.5,806.2,303.40000000000003,806.2,303.40000000000003,-6.849999999999966,8.1,25.6,838.0,8.850000000000023,-22.849999999999966,31.700000000000003,3.9500000000000455,-17.44999999999996,100.0,0.0,365.0,1288.7,179.8,0.6500000000000341,-4.149999999999977,4.650000000000034
254,GL44_UP_3,10.09.19,0.2,8.14,98.7,206.1,154.4,37.8,"""50""/""442""",43.0924,43.199,3481,0.96,0.42,G043218E43085N,,,,,0.005223667,Russia,3.9500000000000455,-17.44999999999996,2170.7000000000003,298.2,85.80000000000001,36.5,806.2,303.40000000000003,806.2,303.40000000000003,-6.849999999999966,8.1,25.6,838.0,8.850000000000023,-22.849999999999966,31.700000000000003,3.9500000000000455,-17.44999999999996,100.0,0.0,365.0,1288.7,179.8,0.6500000000000341,-4.149999999999977,4.650000000000034
255,GL44_DN_1,11.09.19,3.0,8.0,99.7,274.2,126.7,10.5,"""50""/""442""",43.0941,43.1733,2660,1.06,0.2,G043218E43085N,3.1,9.5,588.5,0.0,0.510728667,Russia,9.250000000000057,-11.749999999999943,1929.5,263.7,76.80000000000001,36.2,715.8000000000001,272.1,715.8000000000001,272.1,-1.2499999999999432,8.200000000000001,26.3,820.0,14.050000000000011,-17.149999999999977,31.200000000000003,9.250000000000057,-11.749999999999943,94.0,195.0,270.0,415.70000000000005,158.0,6.250000000000057,1.3500000000000227,10.250000000000057
256,GL44_DN_2,11.09.19,3.0,8.0,99.7,274.2,126.7,10.5,"""50""/""442""",43.0941,43.1733,2660,1.06,0.2,G043218E43085N,3.1,9.5,588.5,0.0,0.169341667,Russia,9.250000000000057,-11.749999999999943,1929.5,263.7,76.80000000000001,36.2,715.8000000000001,272.1,715.8000000000001,272.1,-1.2499999999999432,8.200000000000001,26.3,820.0,14.050000000000011,-17.149999999999977,31.200000000000003,9.250000000000057,-11.749999999999943,94.0,195.0,270.0,415.70000000000005,158.0,6.250000000000057,1.3500000000000227,10.250000000000057
257,GL44_DN_3,11.09.19,3.0,8.0,99.7,274.2,126.7,10.5,"""50""/""442""",43.0941,43.1733,2660,1.06,0.2,G043218E43085N,3.1,9.5,588.5,0.0,0.210178667,Russia,9.250000000000057,-11.749999999999943,1929.5,263.7,76.80000000000001,36.2,715.8000000000001,272.1,715.8000000000001,272.1,-1.2499999999999432,8.200000000000001,26.3,820.0,14.050000000000011,-17.149999999999977,31.200000000000003,9.250000000000057,-11.749999999999943,94.0,195.0,270.0,415.70000000000005,158.0,6.250000000000057,1.3500000000000227,10.250000000000057
258,GL45_UP_1,12.09.19,0.6,8.02,100.9,232.3,135.7,5.7,"""50""/""4446""",43.0752,43.1743,3027,0.31,0.26,G043188E43071N,1.3,5.6,531.0,0.0,0.001939667,Russia,8.050000000000011,-13.049999999999955,2080.4,278.1,85.4,34.0,755.0,304.90000000000003,755.0,304.90000000000003,-2.5499999999999545,8.200000000000001,26.1,825.1,12.850000000000023,-18.44999999999996,31.3,8.050000000000011,-13.049999999999955,95.0,216.0,297.0,502.40000000000003,169.5,4.9500000000000455,0.05000000000001137,8.950000000000045
259,GL45_UP_2,12.09.19,0.6,8.02,100.9,232.3,135.7,5.7,"""50""/""4446""",43.0752,43.1743,3027,0.31,0.26,G043188E43071N,1.3,5.6,531.0,0.0,0.002615,Russia,8.050000000000011,-13.049999999999955,2080.4,278.1,85.4,34.0,755.0,304.90000000000003,755.0,304.90000000000003,-2.5499999999999545,8.200000000000001,26.1,825.1,12.850000000000023,-18.44999999999996,31.3,8.050000000000011,-13.049999999999955,95.0,216.0,297.0,502.40000000000003,169.5,4.9500000000000455,0.05000000000001137,8.950000000000045
260,GL45_UP_3,12.09.19,0.6,8.02,100.9,232.3,135.7,5.7,"""50""/""4446""",43.0752,43.1743,3027,0.31,0.26,G043188E43071N,1.3,5.6,531.0,0.0,0.026807,Russia,8.050000000000011,-13.049999999999955,2080.4,278.1,85.4,34.0,755.0,304.90000000000003,755.0,304.90000000000003,-2.5499999999999545,8.200000000000001,26.1,825.1,12.850000000000023,-18.44999999999996,31.3,8.050000000000011,-13.049999999999955,95.0,216.0,297.0,502.40000000000003,169.5,4.9500000000000455,0.05000000000001137,8.950000000000045
261,GL45_DN_1,12.09.19,4.7,8.0,99.5,221.3,123.1,12.5,"""50""/""4446""",43.0751,43.1714,2924,0.31,0.25,G043188E43071N,2.0,4.9,550.5,0.0,0.075332,Russia,8.050000000000011,-13.049999999999955,2080.4,278.1,85.4,34.0,755.0,304.90000000000003,755.0,304.90000000000003,-2.5499999999999545,8.200000000000001,26.1,825.1,12.850000000000023,-18.44999999999996,31.3,8.050000000000011,-13.049999999999955,95.0,216.0,297.0,502.40000000000003,169.5,4.9500000000000455,0.05000000000001137,8.950000000000045
262,GL45_DN_2,12.09.19,4.7,8.0,99.5,221.3,123.1,12.5,"""50""/""4446""",43.0751,43.1714,2924,0.31,0.25,G043188E43071N,2.0,4.9,550.5,0.0,0.058852333,Russia,8.050000000000011,-13.049999999999955,2080.4,278.1,85.4,34.0,755.0,304.90000000000003,755.0,304.90000000000003,-2.5499999999999545,8.200000000000001,26.1,825.1,12.850000000000023,-18.44999999999996,31.3,8.050000000000011,-13.049999999999955,95.0,216.0,297.0,502.40000000000003,169.5,4.9500000000000455,0.05000000000001137,8.950000000000045
263,GL45_DN_3,12.09.19,4.7,8.0,99.5,221.3,123.1,12.5,"""50""/""4446""",43.0751,43.1714,2924,0.31,0.25,G043188E43071N,2.0,4.9,550.5,0.0,0.044089,Russia,8.050000000000011,-13.049999999999955,2080.4,278.1,85.4,34.0,755.0,304.90000000000003,755.0,304.90000000000003,-2.5499999999999545,8.200000000000001,26.1,825.1,12.850000000000023,-18.44999999999996,31.3,8.050000000000011,-13.049999999999955,95.0,216.0,297.0,502.40000000000003,169.5,4.9500000000000455,0.05000000000001137,8.950000000000045
264,GL46_UP_1,13.09.19,0.4,8.06,99.6,198.1,104.3,33.7,"""443""",43.0832,43.1839,3154,1.57,0.55,G043201E43079N,1.6,7.0,411.8,0.0,0.048202667,Russia,4.750000000000057,-16.649999999999977,2135.7000000000003,290.1,85.80000000000001,35.5,785.8000000000001,304.6,785.8000000000001,304.6,-6.0499999999999545,8.200000000000001,25.8,835.7,9.650000000000034,-22.049999999999955,31.700000000000003,4.750000000000057,-16.649999999999977,98.0,0.0,365.0,998.3000000000001,175.60000000000002,1.4500000000000455,-3.349999999999966,5.4500000000000455
265,GL46_UP_2,13.09.19,0.4,8.06,99.6,198.1,104.3,33.7,"""443""",43.0832,43.1839,3154,1.57,0.55,G043201E43079N,1.6,7.0,411.8,0.0,0.036712333,Russia,4.750000000000057,-16.649999999999977,2135.7000000000003,290.1,85.80000000000001,35.5,785.8000000000001,304.6,785.8000000000001,304.6,-6.0499999999999545,8.200000000000001,25.8,835.7,9.650000000000034,-22.049999999999955,31.700000000000003,4.750000000000057,-16.649999999999977,98.0,0.0,365.0,998.3000000000001,175.60000000000002,1.4500000000000455,-3.349999999999966,5.4500000000000455
266,GL46_UP_3,13.09.19,0.4,8.06,99.6,198.1,104.3,33.7,"""443""",43.0832,43.1839,3154,1.57,0.55,G043201E43079N,1.6,7.0,411.8,0.0,0.128029,Russia,4.750000000000057,-16.649999999999977,2135.7000000000003,290.1,85.80000000000001,35.5,785.8000000000001,304.6,785.8000000000001,304.6,-6.0499999999999545,8.200000000000001,25.8,835.7,9.650000000000034,-22.049999999999955,31.700000000000003,4.750000000000057,-16.649999999999977,98.0,0.0,365.0,998.3000000000001,175.60000000000002,1.4500000000000455,-3.349999999999966,5.4500000000000455
267,GL46_DN_1,13.09.19,7.0,8.02,100.0,233.0,116.8,54.9,"""443""",43.0858,43.173,2779,1.58,0.4,G043201E43079N,1.7,1.2,431.4,0.0,0.044039,Russia,8.650000000000034,-12.349999999999966,1963.8000000000002,265.7,79.30000000000001,35.2,721.3000000000001,282.0,721.3000000000001,282.0,-1.849999999999966,8.200000000000001,26.200000000000003,821.5,13.450000000000045,-17.74999999999997,31.200000000000003,8.650000000000034,-12.349999999999966,95.0,201.0,279.0,453.0,160.4,5.650000000000034,0.7500000000000568,9.650000000000034
268,GL46_DN_2,13.09.19,7.0,8.02,100.0,233.0,116.8,54.9,"""443""",43.0858,43.173,2779,1.58,0.4,G043201E43079N,1.7,1.2,431.4,0.0,0.115836,Russia,8.650000000000034,-12.349999999999966,1963.8000000000002,265.7,79.30000000000001,35.2,721.3000000000001,282.0,721.3000000000001,282.0,-1.849999999999966,8.200000000000001,26.200000000000003,821.5,13.450000000000045,-17.74999999999997,31.200000000000003,8.650000000000034,-12.349999999999966,95.0,201.0,279.0,453.0,160.4,5.650000000000034,0.7500000000000568,9.650000000000034
269,GL46_DN_3,13.09.19,7.0,8.02,100.0,233.0,116.8,54.9,"""443""",43.0858,43.173,2779,1.58,0.4,G043201E43079N,1.7,1.2,431.4,0.0,0.016782,Russia,8.650000000000034,-12.349999999999966,1963.8000000000002,265.7,79.30000000000001,35.2,721.3000000000001,282.0,721.3000000000001,282.0,-1.849999999999966,8.200000000000001,26.200000000000003,821.5,13.450000000000045,-17.74999999999997,31.200000000000003,8.650000000000034,-12.349999999999966,95.0,201.0,279.0,453.0,160.4,5.650000000000034,0.7500000000000568,9.650000000000034
270,GL47_UP_1,17.09.19,0.5,7.68,99.8,257.9,36.1,26.9,Kashkatash ,43.2116,42.6847,2517,3.04,0.42,G042693E43189N,0.9,13.8,123.6,0.0,0.015034333,Russia,9.950000000000045,-11.449999999999989,1620.2,191.0,79.4,22.900000000000002,526.2,291.1,526.2,292.5,-0.7499999999999432,9.0,28.1,837.5,15.150000000000034,-16.94999999999999,32.1,9.950000000000045,-10.049999999999955,106.0,194.0,267.0,384.6,127.0,6.850000000000023,1.2500000000000568,11.350000000000023
271,GL47_UP_2,17.09.19,0.5,7.68,99.8,257.9,36.1,26.9,Kashkatash ,43.2116,42.6847,2517,3.04,0.42,G042693E43189N,0.9,13.8,123.6,0.0,0.025104667,Russia,9.950000000000045,-11.449999999999989,1620.2,191.0,79.4,22.900000000000002,526.2,291.1,526.2,292.5,-0.7499999999999432,9.0,28.1,837.5,15.150000000000034,-16.94999999999999,32.1,9.950000000000045,-10.049999999999955,106.0,194.0,267.0,384.6,127.0,6.850000000000023,1.2500000000000568,11.350000000000023
272,GL47_UP_3,17.09.19,0.5,7.68,99.8,257.9,36.1,26.9,Kashkatash ,43.2116,42.6847,2517,3.04,0.42,G042693E43189N,0.9,13.8,123.6,0.0,0.010400667,Russia,9.950000000000045,-11.449999999999989,1620.2,191.0,79.4,22.900000000000002,526.2,291.1,526.2,292.5,-0.7499999999999432,9.0,28.1,837.5,15.150000000000034,-16.94999999999999,32.1,9.950000000000045,-10.049999999999955,106.0,194.0,267.0,384.6,127.0,6.850000000000023,1.2500000000000568,11.350000000000023
273,GL47_DN_1,17.09.19,2.4,7.35,99.9,293.4,28.1,33.9,Kashkatash ,43.2203,42.6839,2177,3.04,0.39,G042693E43189N,0.0,5.3,89.5,0.0,0.11745,Russia,11.250000000000057,-10.049999999999955,1500.4,178.9,72.7,23.8,492.70000000000005,266.6,492.70000000000005,267.1,0.6500000000000341,9.1,28.5,829.9000000000001,16.350000000000023,-15.449999999999989,31.8,11.250000000000057,-8.549999999999955,103.0,174.0,234.0,320.70000000000005,117.80000000000001,8.250000000000057,2.650000000000034,12.750000000000057
274,GL47_DN_2,17.09.19,2.4,7.35,99.9,293.4,28.1,33.9,Kashkatash ,43.2203,42.6839,2177,3.04,0.39,G042693E43189N,0.0,5.3,89.5,0.0,0.041785333,Russia,11.250000000000057,-10.049999999999955,1500.4,178.9,72.7,23.8,492.70000000000005,266.6,492.70000000000005,267.1,0.6500000000000341,9.1,28.5,829.9000000000001,16.350000000000023,-15.449999999999989,31.8,11.250000000000057,-8.549999999999955,103.0,174.0,234.0,320.70000000000005,117.80000000000001,8.250000000000057,2.650000000000034,12.750000000000057
275,GL47_DN_3,17.09.19,2.4,7.35,99.9,293.4,28.1,33.9,Kashkatash ,43.2203,42.6839,2177,3.04,0.39,G042693E43189N,0.0,5.3,89.5,0.0,0.040395667,Russia,11.250000000000057,-10.049999999999955,1500.4,178.9,72.7,23.8,492.70000000000005,266.6,492.70000000000005,267.1,0.6500000000000341,9.1,28.5,829.9000000000001,16.350000000000023,-15.449999999999989,31.8,11.250000000000057,-8.549999999999955,103.0,174.0,234.0,320.70000000000005,117.80000000000001,8.250000000000057,2.650000000000034,12.750000000000057
276,GL48_UP_1,18.09.19,1.0,7.91,99.3,212.6,76.3,9.2,Djankuat,43.2034,42.7501,2760,2.44,0.67,G042766E43192N,0.4,5.8,232.9,0.0,0.006356667,Russia,7.750000000000057,-14.049999999999955,1794.8000000000002,214.70000000000002,86.7,23.900000000000002,589.8000000000001,317.0,589.8000000000001,317.0,-3.1499999999999773,9.1,27.8,850.4000000000001,13.050000000000011,-19.549999999999955,32.6,7.750000000000057,-14.049999999999955,107.0,223.0,307.0,499.70000000000005,141.5,4.550000000000011,-1.0499999999999545,9.050000000000011
277,GL48_UP_2,18.09.19,1.0,7.91,99.3,212.6,76.3,9.2,Djankuat,43.2034,42.7501,2760,2.44,0.67,G042766E43192N,0.4,5.8,232.9,0.0,0.038353,Russia,7.750000000000057,-14.049999999999955,1794.8000000000002,214.70000000000002,86.7,23.900000000000002,589.8000000000001,317.0,589.8000000000001,317.0,-3.1499999999999773,9.1,27.8,850.4000000000001,13.050000000000011,-19.549999999999955,32.6,7.750000000000057,-14.049999999999955,107.0,223.0,307.0,499.70000000000005,141.5,4.550000000000011,-1.0499999999999545,9.050000000000011
278,GL48_UP_3,18.09.19,1.0,7.91,99.3,212.6,76.3,9.2,Djankuat,43.2034,42.7501,2760,2.44,0.67,G042766E43192N,0.4,5.8,232.9,0.0,0.011656667,Russia,7.750000000000057,-14.049999999999955,1794.8000000000002,214.70000000000002,86.7,23.900000000000002,589.8000000000001,317.0,589.8000000000001,317.0,-3.1499999999999773,9.1,27.8,850.4000000000001,13.050000000000011,-19.549999999999955,32.6,7.750000000000057,-14.049999999999955,107.0,223.0,307.0,499.70000000000005,141.5,4.550000000000011,-1.0499999999999545,9.050000000000011
