,patch,Expedition,date [DD.MM.YYYY],time [HH:MM],water_temp [°C],ph [pH],do [mg l-1],do_sat [saturation],w_co2 [mATM],conductivity [uS cm -1],turb [NTU],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],sn_sp_dist [m],sn_sp_ele [m],gl_sa [km2],gl_cov [%],gl_a [km2],rgi_v6,glims_id,chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],sba [cells g-1],respiration [mg 02 g-1 h-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1],bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,fcf,fgd,scd,swe,pr,tas,tasmin,tasmax
124,GL22_DN_2,Alps,25.06.19,13:36,4.7,8.93,10.0,102.1,,163.0,140.3,Valsorey,45.916,7.2673,2459,45.9208,7.257,2387,973,72,1.97,0.24,8.12,RGI60-11.02927,G007257E45892N,0.002420667,2.618934,0.012449958,1.111866565,0.023960264,6.456175,0.021051959,,,0.000735508,1.3,36.4,199.7,1.6,7.9500000000000455,-11.149999999999977,1858.4,180.70000000000002,129.3,8.8,508.20000000000005,425.20000000000005,455.70000000000005,488.40000000000003,-1.6499999999999773,8.9,30.1,744.3000000000001,13.150000000000034,-16.349999999999966,29.5,-9.949999999999989,4.550000000000011,111.0,238.0,313.0,572.3000000000001,156.10000000000002,6.150000000000034,0.05000000000001137,9.850000000000023
125,GL22_DN_3,Alps,25.06.19,13:36,4.7,8.93,10.0,102.1,,163.0,140.3,Valsorey,45.916,7.2673,2459,45.9208,7.257,2387,973,72,1.97,0.24,8.12,RGI60-11.02927,G007257E45892N,0.042358333,5.891193,0.117112366,5.646629319,1.398447362,29.44360609,0.697613354,,,0.01188732,1.3,36.4,199.7,1.6,7.9500000000000455,-11.149999999999977,1858.4,180.70000000000002,129.3,8.8,508.20000000000005,425.20000000000005,455.70000000000005,488.40000000000003,-1.6499999999999773,8.9,30.1,744.3000000000001,13.150000000000034,-16.349999999999966,29.5,-9.949999999999989,4.550000000000011,111.0,238.0,313.0,572.3000000000001,156.10000000000002,6.150000000000034,0.05000000000001137,9.850000000000023
126,GL23_UP_1,Alps,03.06.20,12:46,0.3,9.21,10.3,98.5,17.3,62.2,67.5,Furgg,45.9789,7.6868,2738,45.979,7.6868,2735,15,3,3.01,0.84,3.56,RGI60-11.02819,G007696E45965N,0.000545633,,0.010703767,0.411561389,0.009667753,3.938650909,0.01031226,26.37825,12625207.5,0.001668594,0.9,43.3,121.9,2.0,5.650000000000034,-13.449999999999989,1858.5,221.9,102.0,19.5,549.7,354.8,494.90000000000003,354.8,-3.9499999999999886,8.5,28.900000000000002,745.2,10.750000000000057,-18.74999999999997,29.5,-0.7499999999999432,-13.449999999999989,117.0,0.0,365.0,788.6,170.70000000000002,3.750000000000057,-2.1499999999999773,7.050000000000011
127,GL23_UP_2,Alps,03.06.20,12:46,0.3,9.21,10.3,98.5,17.3,62.2,67.5,Furgg,45.9789,7.6868,2738,45.979,7.6868,2735,15,3,3.01,0.84,3.56,RGI60-11.02819,G007696E45965N,0.001948,,0.01563029,0.371018663,0.022891569,12.34770284,0.010889026,26.23529,12270396.7,0.01150199,0.9,43.3,121.9,2.0,5.650000000000034,-13.449999999999989,1858.5,221.9,102.0,19.5,549.7,354.8,494.90000000000003,354.8,-3.9499999999999886,8.5,28.900000000000002,745.2,10.750000000000057,-18.74999999999997,29.5,-0.7499999999999432,-13.449999999999989,117.0,0.0,365.0,788.6,170.70000000000002,3.750000000000057,-2.1499999999999773,7.050000000000011
128,GL23_UP_3,Alps,03.06.20,12:46,0.3,9.21,10.3,98.5,17.3,62.2,67.5,Furgg,45.9789,7.6868,2738,45.979,7.6868,2735,15,3,3.01,0.84,3.56,RGI60-11.02819,G007696E45965N,0.000942667,,0.031842154,1.126705705,0.040338581,8.919008867,0.019396594,31.76559,11691102.8,0.015781232,0.9,43.3,121.9,2.0,5.650000000000034,-13.449999999999989,1858.5,221.9,102.0,19.5,549.7,354.8,494.90000000000003,354.8,-3.9499999999999886,8.5,28.900000000000002,745.2,10.750000000000057,-18.74999999999997,29.5,-0.7499999999999432,-13.449999999999989,117.0,0.0,365.0,788.6,170.70000000000002,3.750000000000057,-2.1499999999999773,7.050000000000011
129,GL23_DN_1,Alps,03.06.20,15:18,2.4,8.52,9.3,94.0,116.3,128.9,66.6,Furgg,45.9789,7.6868,2738,45.9845,7.6928,2680,778,58,4.52,0.59,7.71,RGI60-11.02819,G007696E45965N,0.000395667,4.42772,0.007626528,0.627822352,0.002710162,3.272475032,0.02284615,15.892375,6347686.98,0.001056536,7.7,34.8,122.2,4.6,5.750000000000057,-13.349999999999966,1813.1000000000001,217.70000000000002,98.4,19.900000000000002,537.1,344.20000000000005,480.6,344.20000000000005,-3.849999999999966,8.5,28.900000000000002,746.3000000000001,10.850000000000023,-18.649999999999977,29.5,-0.6499999999999773,-13.349999999999966,117.0,0.0,365.0,704.8000000000001,165.9,3.8500000000000227,-2.0499999999999545,7.150000000000034
130,GL23_DN_2,Alps,03.06.20,15:18,2.4,8.52,9.3,94.0,116.3,128.9,66.6,Furgg,45.9789,7.6868,2738,45.9845,7.6928,2680,778,58,4.52,0.59,7.71,RGI60-11.02819,G007696E45965N,0.000349667,,0.013465587,0.662862043,0.006251337,5.214155925,0.029754409,28.16716,8238038.68,0.000398634,7.7,34.8,122.2,4.6,5.750000000000057,-13.349999999999966,1813.1000000000001,217.70000000000002,98.4,19.900000000000002,537.1,344.20000000000005,480.6,344.20000000000005,-3.849999999999966,8.5,28.900000000000002,746.3000000000001,10.850000000000023,-18.649999999999977,29.5,-0.6499999999999773,-13.349999999999966,117.0,0.0,365.0,704.8000000000001,165.9,3.8500000000000227,-2.0499999999999545,7.150000000000034
131,GL23_DN_3,Alps,03.06.20,15:18,2.4,8.52,9.3,94.0,116.3,128.9,66.6,Furgg,45.9789,7.6868,2738,45.9845,7.6928,2680,778,58,4.52,0.59,7.71,RGI60-11.02819,G007696E45965N,0.001693667,5.967404,0.036464552,0.728610086,0.028634956,10.63506045,0.003280009,46.09588,15264685.3,9.51e-05,7.7,34.8,122.2,4.6,5.750000000000057,-13.349999999999966,1813.1000000000001,217.70000000000002,98.4,19.900000000000002,537.1,344.20000000000005,480.6,344.20000000000005,-3.849999999999966,8.5,28.900000000000002,746.3000000000001,10.850000000000023,-18.649999999999977,29.5,-0.6499999999999773,-13.349999999999966,117.0,0.0,365.0,704.8000000000001,165.9,3.8500000000000227,-2.0499999999999545,7.150000000000034
132,GL24_UP_1,Alps,04.06.20,09:10,0.0,8.83,10.8,98.6,20.4,75.0,104.3,Zmutt,46.0014,7.6508,2322,46.0016,7.6511,2317,31,5,14.15,0.54,26.02,RGI60-11.02739,G007639E45977N,0.000656333,1.752322,0.006723508,0.169687216,0.009543043,2.992815951,0.007596143,31.4574,16848762.3,0.002191346,1.6,17.5,186.4,1.8,8.350000000000023,-10.649999999999977,1585.5,180.8,91.5,16.400000000000002,457.6,322.1,418.1,322.1,-1.1499999999999773,8.6,29.200000000000003,742.0,13.450000000000045,-15.949999999999989,29.400000000000002,6.050000000000011,-10.649999999999977,102.0,214.0,287.0,433.40000000000003,143.8,6.350000000000023,0.5500000000000114,9.750000000000057
133,GL24_UP_2,Alps,04.06.20,09:10,0.0,8.83,10.8,98.6,20.4,75.0,104.3,Zmutt,46.0014,7.6508,2322,46.0016,7.6511,2317,31,5,14.15,0.54,26.02,RGI60-11.02739,G007639E45977N,0.01942,0.0,0.003436333,0.083055427,0.007517807,2.064737858,0.003339557,13.948115,9576143.05,0.001344578,1.6,17.5,186.4,1.8,8.350000000000023,-10.649999999999977,1585.5,180.8,91.5,16.400000000000002,457.6,322.1,418.1,322.1,-1.1499999999999773,8.6,29.200000000000003,742.0,13.450000000000045,-15.949999999999989,29.400000000000002,6.050000000000011,-10.649999999999977,102.0,214.0,287.0,433.40000000000003,143.8,6.350000000000023,0.5500000000000114,9.750000000000057
134,GL24_UP_3,Alps,04.06.20,09:10,0.0,8.83,10.8,98.6,20.4,75.0,104.3,Zmutt,46.0014,7.6508,2322,46.0016,7.6511,2317,31,5,14.15,0.54,26.02,RGI60-11.02739,G007639E45977N,0.020264,0.0,0.004557107,0.217802671,0.008353746,1.98797831,0.001686485,,7704947.31,0.002609502,1.6,17.5,186.4,1.8,8.350000000000023,-10.649999999999977,1585.5,180.8,91.5,16.400000000000002,457.6,322.1,418.1,322.1,-1.1499999999999773,8.6,29.200000000000003,742.0,13.450000000000045,-15.949999999999989,29.400000000000002,6.050000000000011,-10.649999999999977,102.0,214.0,287.0,433.40000000000003,143.8,6.350000000000023,0.5500000000000114,9.750000000000057
135,GL24_DN_1,Alps,04.06.20,11:50,1.9,8.45,10.5,100.5,72.6,77.0,93.7,Zmutt,46.0014,7.6508,2322,46.003,7.6573,2247,536,75,14.58,0.53,27.29,RGI60-11.02739,G007639E45977N,0.005411667,2.650782,0.03803928,0.550476403,0.117976649,5.475701777,0.041487332,,17725823.1,0.001997158,1.0,19.0,170.7,0.0,8.350000000000023,-10.649999999999977,1585.5,180.8,91.5,16.400000000000002,457.6,322.1,418.1,322.1,-1.1499999999999773,8.6,29.200000000000003,742.0,13.450000000000045,-15.949999999999989,29.400000000000002,6.050000000000011,-10.649999999999977,102.0,214.0,287.0,433.40000000000003,143.8,6.350000000000023,0.5500000000000114,9.750000000000057
136,GL24_DN_2,Alps,04.06.20,11:50,1.9,8.45,10.5,100.5,72.6,77.0,93.7,Zmutt,46.0014,7.6508,2322,46.003,7.6573,2247,536,75,14.58,0.53,27.29,RGI60-11.02739,G007639E45977N,0.072743667,3.736223,0.072349335,0.949562603,0.256292231,7.376986637,0.067655533,62.05425,34100619.8,0.002237118,1.0,19.0,170.7,0.0,8.350000000000023,-10.649999999999977,1585.5,180.8,91.5,16.400000000000002,457.6,322.1,418.1,322.1,-1.1499999999999773,8.6,29.200000000000003,742.0,13.450000000000045,-15.949999999999989,29.400000000000002,6.050000000000011,-10.649999999999977,102.0,214.0,287.0,433.40000000000003,143.8,6.350000000000023,0.5500000000000114,9.750000000000057
137,GL24_DN_3,Alps,04.06.20,11:50,1.9,8.45,10.5,100.5,72.6,77.0,93.7,Zmutt,46.0014,7.6508,2322,46.003,7.6573,2247,536,75,14.58,0.53,27.29,RGI60-11.02739,G007639E45977N,0.006101667,1.618884,0.030407464,0.345096814,0.130995362,4.417517805,0.024683162,85.301585,18873563.6,0.005968411,1.0,19.0,170.7,0.0,8.350000000000023,-10.649999999999977,1585.5,180.8,91.5,16.400000000000002,457.6,322.1,418.1,322.1,-1.1499999999999773,8.6,29.200000000000003,742.0,13.450000000000045,-15.949999999999989,29.400000000000002,6.050000000000011,-10.649999999999977,102.0,214.0,287.0,433.40000000000003,143.8,6.350000000000023,0.5500000000000114,9.750000000000057
138,GL25_UP_1,Alps,05.06.20,11:00,0.5,8.54,10.4,99.4,42.4,158.0,111.3,Findelen,46.0107,7.8283,2580,46.0108,7.8263,2557,158,23,15.38,0.75,20.51,RGI60-11.02773,G007880E45990N,0.005571333,0.443323,0.010308581,0.200762679,0.014846719,1.160238132,0.003936237,22.36314,15111718.6,0.002141178,1.6,20.7,160.1,0.0,5.9500000000000455,-13.149999999999977,1648.5,202.60000000000002,85.4,23.0,501.70000000000005,296.8,455.70000000000005,296.8,-3.6499999999999773,8.5,28.900000000000002,744.9000000000001,10.950000000000045,-18.44999999999996,29.400000000000002,3.750000000000057,-13.149999999999977,115.0,266.0,353.0,483.70000000000005,157.5,4.150000000000034,-1.7499999999999432,7.4500000000000455
139,GL25_UP_2,Alps,05.06.20,11:00,0.5,8.54,10.4,99.4,42.4,158.0,111.3,Findelen,46.0107,7.8283,2580,46.0108,7.8263,2557,158,23,15.38,0.75,20.51,RGI60-11.02773,G007880E45990N,0.007291,0.763227,0.026591841,0.234158282,0.044274515,1.889790995,0.009305312,82.89538,16501602.0,0.002532184,1.6,20.7,160.1,0.0,5.9500000000000455,-13.149999999999977,1648.5,202.60000000000002,85.4,23.0,501.70000000000005,296.8,455.70000000000005,296.8,-3.6499999999999773,8.5,28.900000000000002,744.9000000000001,10.950000000000045,-18.44999999999996,29.400000000000002,3.750000000000057,-13.149999999999977,115.0,266.0,353.0,483.70000000000005,157.5,4.150000000000034,-1.7499999999999432,7.4500000000000455
140,GL25_UP_3,Alps,05.06.20,11:00,0.5,8.54,10.4,99.4,42.4,158.0,111.3,Findelen,46.0107,7.8283,2580,46.0108,7.8263,2557,158,23,15.38,0.75,20.51,RGI60-11.02773,G007880E45990N,0.001326333,0.258071,0.010901282,0.340713482,0.02027845,2.15840964,0.005705949,7.6314525,15941602.4,0.002054633,1.6,20.7,160.1,0.0,5.9500000000000455,-13.149999999999977,1648.5,202.60000000000002,85.4,23.0,501.70000000000005,296.8,455.70000000000005,296.8,-3.6499999999999773,8.5,28.900000000000002,744.9000000000001,10.950000000000045,-18.44999999999996,29.400000000000002,3.750000000000057,-13.149999999999977,115.0,266.0,353.0,483.70000000000005,157.5,4.150000000000034,-1.7499999999999432,7.4500000000000455
141,GL25_DN_1,Alps,05.06.20,14:30,0.7,10.15,10.3,98.0,182.3,163.9,136.3,Findelen,46.0107,7.8283,2580,46.0105,7.8199,2508,652,72,15.38,0.73,20.97,RGI60-11.02773,G007880E45990N,0.000745,,0.001336586,0.042048168,0.003532213,0.853460359,0.0,,4073301.31,0.000296382,1.6,14.5,153.2,0.0,6.4500000000000455,-12.649999999999977,1582.9,194.10000000000002,82.2,22.700000000000003,480.70000000000005,286.1,436.70000000000005,286.1,-3.1499999999999773,8.5,29.0,745.8000000000001,11.450000000000045,-17.94999999999996,29.400000000000002,4.250000000000057,-12.649999999999977,113.0,242.0,326.0,466.6,150.9,4.650000000000034,-1.2499999999999432,7.9500000000000455
142,GL25_DN_2,Alps,05.06.20,14:30,0.7,10.15,10.3,98.0,182.3,163.9,136.3,Findelen,46.0107,7.8283,2580,46.0105,7.8199,2508,652,72,15.38,0.73,20.97,RGI60-11.02773,G007880E45990N,0.000794667,2.669122,0.000884383,0.023029599,0.002196678,0.845184487,0.0,13.80151,4433665.92,0.000590765,1.6,14.5,153.2,0.0,6.4500000000000455,-12.649999999999977,1582.9,194.10000000000002,82.2,22.700000000000003,480.70000000000005,286.1,436.70000000000005,286.1,-3.1499999999999773,8.5,29.0,745.8000000000001,11.450000000000045,-17.94999999999996,29.400000000000002,4.250000000000057,-12.649999999999977,113.0,242.0,326.0,466.6,150.9,4.650000000000034,-1.2499999999999432,7.9500000000000455
143,GL25_DN_3,Alps,05.06.20,14:30,0.7,10.15,10.3,98.0,182.3,163.9,136.3,Findelen,46.0107,7.8283,2580,46.0105,7.8199,2508,652,72,15.38,0.73,20.97,RGI60-11.02773,G007880E45990N,0.001719333,0.0,0.002194752,0.069524824,0.003892028,0.613125606,0.0,23.46462,4579493.54,0.001086927,1.6,14.5,153.2,0.0,6.4500000000000455,-12.649999999999977,1582.9,194.10000000000002,82.2,22.700000000000003,480.70000000000005,286.1,436.70000000000005,286.1,-3.1499999999999773,8.5,29.0,745.8000000000001,11.450000000000045,-17.94999999999996,29.400000000000002,4.250000000000057,-12.649999999999977,113.0,242.0,326.0,466.6,150.9,4.650000000000034,-1.2499999999999432,7.9500000000000455
144,GL26_UP_1,Alps,06.06.20,11:30,0.7,7.0,10.0,99.7,222.7,65.2,18.0,Längflue-N,46.0295,7.8546,2995,46.031,7.8515,2916,288,79,0.86,0.72,1.19,RGI60-11.02742,G007860E46022N,0.119485667,2.212366,0.527794951,4.466111911,0.76419461,25.03195889,0.449347048,129.3598,124753626.0,0.002141168,0.3,6.8,243.3,0.0,3.9500000000000455,-15.249999999999943,1765.9,217.8,91.10000000000001,23.200000000000003,536.2,317.70000000000005,485.40000000000003,317.70000000000005,-5.649999999999977,8.6,28.900000000000002,749.7,9.050000000000011,-20.549999999999955,29.6,1.7500000000000568,-15.249999999999943,153.0,0.0,365.0,1268.0,168.60000000000002,2.150000000000034,-3.749999999999943,5.4500000000000455
145,GL26_UP_2,Alps,06.06.20,11:30,0.7,7.0,10.0,99.7,222.7,65.2,18.0,Längflue-N,46.0295,7.8546,2995,46.031,7.8515,2916,288,79,0.86,0.72,1.19,RGI60-11.02742,G007860E46022N,0.111111333,2.113151,0.139242153,2.497087124,0.415049885,17.09325238,0.260645582,85.090765,243851.533,0.004004721,0.3,6.8,243.3,0.0,3.9500000000000455,-15.249999999999943,1765.9,217.8,91.10000000000001,23.200000000000003,536.2,317.70000000000005,485.40000000000003,317.70000000000005,-5.649999999999977,8.6,28.900000000000002,749.7,9.050000000000011,-20.549999999999955,29.6,1.7500000000000568,-15.249999999999943,153.0,0.0,365.0,1268.0,168.60000000000002,2.150000000000034,-3.749999999999943,5.4500000000000455
146,GL26_UP_3,Alps,06.06.20,11:30,0.7,7.0,10.0,99.7,222.7,65.2,18.0,Längflue-N,46.0295,7.8546,2995,46.031,7.8515,2916,288,79,0.86,0.72,1.19,RGI60-11.02742,G007860E46022N,0.063384667,2.740856,0.112418089,2.26649621,0.378956196,13.23235085,6.647738861,76.741475,56610992.4,0.005782246,0.3,6.8,243.3,0.0,3.9500000000000455,-15.249999999999943,1765.9,217.8,91.10000000000001,23.200000000000003,536.2,317.70000000000005,485.40000000000003,317.70000000000005,-5.649999999999977,8.6,28.900000000000002,749.7,9.050000000000011,-20.549999999999955,29.6,1.7500000000000568,-15.249999999999943,153.0,0.0,365.0,1268.0,168.60000000000002,2.150000000000034,-3.749999999999943,5.4500000000000455
147,GL26_DN_1,Alps,06.06.20,14:31,3.4,6.0,9.3,99.2,226.4,72.9,13.8,Längflue-N,46.0295,7.8546,2995,46.0318,7.8495,2876,471,119,0.86,0.64,1.34,RGI60-11.02742,G007860E46022N,0.337788333,,0.322127932,3.834754029,1.935843062,48.31882905,0.436041915,76.639375,190837384.0,0.007372328,0.9,7.7,196.7,1.7,5.050000000000011,-14.149999999999977,1702.7,208.5,88.5,22.8,515.8000000000001,309.40000000000003,468.5,309.40000000000003,-4.5499999999999545,8.6,28.900000000000002,747.7,10.150000000000034,-19.44999999999996,29.6,2.8500000000000227,-14.149999999999977,124.0,0.0,365.0,822.9000000000001,162.5,3.250000000000057,-2.6499999999999773,6.650000000000034
148,GL26_DN_2,Alps,06.06.20,14:31,3.4,6.0,9.3,99.2,226.4,72.9,13.8,Längflue-N,46.0295,7.8546,2995,46.0318,7.8495,2876,471,119,0.86,0.64,1.34,RGI60-11.02742,G007860E46022N,0.44469,,0.374710295,4.551818855,3.361911141,64.21479895,1.040919113,62.026695,162726923.0,0.005204034,0.9,7.7,196.7,1.7,5.050000000000011,-14.149999999999977,1702.7,208.5,88.5,22.8,515.8000000000001,309.40000000000003,468.5,309.40000000000003,-4.5499999999999545,8.6,28.900000000000002,747.7,10.150000000000034,-19.44999999999996,29.6,2.8500000000000227,-14.149999999999977,124.0,0.0,365.0,822.9000000000001,162.5,3.250000000000057,-2.6499999999999773,6.650000000000034
149,GL26_DN_3,Alps,06.06.20,14:31,3.4,6.0,9.3,99.2,226.4,72.9,13.8,Längflue-N,46.0295,7.8546,2995,46.0318,7.8495,2876,471,119,0.86,0.64,1.34,RGI60-11.02742,G007860E46022N,0.303640333,4.944252,0.323723707,3.832735395,1.861068252,57.04870186,0.744459579,83.232485,157376611.0,0.007601449,0.9,7.7,196.7,1.7,5.050000000000011,-14.149999999999977,1702.7,208.5,88.5,22.8,515.8000000000001,309.40000000000003,468.5,309.40000000000003,-4.5499999999999545,8.6,28.900000000000002,747.7,10.150000000000034,-19.44999999999996,29.6,2.8500000000000227,-14.149999999999977,124.0,0.0,365.0,822.9000000000001,162.5,3.250000000000057,-2.6499999999999773,6.650000000000034
150,GL27_UP_1,Alps,08.06.20,10:12,0.3,,10.9,99.5,231.1,53.7,90.6,Arolla (Bas) ,45.9891,7.4967,2311,45.9901,7.496,2265,125,46,4.77,0.78,6.08,RGI60-11.02787,G007490E45965N,0.013854333,1.432219,0.028489964,0.631071876,0.128457887,1.745980471,0.052663088,85.24943,14990894.9,0.001949498,3.3,13.1,194.4,2.0,7.350000000000023,-11.549999999999955,1663.6000000000001,174.60000000000002,109.7,10.600000000000001,453.1,377.8,413.20000000000005,386.90000000000003,-2.249999999999943,8.6,29.200000000000003,739.1,12.550000000000011,-16.94999999999999,29.5,4.9500000000000455,-7.449999999999989,110.0,237.0,315.0,513.3000000000001,143.9,5.250000000000057,-0.6499999999999773,8.650000000000034
151,GL27_UP_2,Alps,08.06.20,10:12,0.3,,10.9,99.5,231.1,53.7,90.6,Arolla (Bas) ,45.9891,7.4967,2311,45.9901,7.496,2265,125,46,4.77,0.78,6.08,RGI60-11.02787,G007490E45965N,0.005714,2.083485,0.031220901,0.491264431,0.118179298,1.590082449,0.040644081,57.59024,148532.671,0.001003256,3.3,13.1,194.4,2.0,7.350000000000023,-11.549999999999955,1663.6000000000001,174.60000000000002,109.7,10.600000000000001,453.1,377.8,413.20000000000005,386.90000000000003,-2.249999999999943,8.6,29.200000000000003,739.1,12.550000000000011,-16.94999999999999,29.5,4.9500000000000455,-7.449999999999989,110.0,237.0,315.0,513.3000000000001,143.9,5.250000000000057,-0.6499999999999773,8.650000000000034
152,GL27_UP_3,Alps,08.06.20,10:12,0.3,,10.9,99.5,231.1,53.7,90.6,Arolla (Bas) ,45.9891,7.4967,2311,45.9901,7.496,2265,125,46,4.77,0.78,6.08,RGI60-11.02787,G007490E45965N,0.006970333,0.548693,0.03255515,0.987619945,0.129373754,1.472418231,0.075706335,41.0485,12522056.3,0.002365104,3.3,13.1,194.4,2.0,7.350000000000023,-11.549999999999955,1663.6000000000001,174.60000000000002,109.7,10.600000000000001,453.1,377.8,413.20000000000005,386.90000000000003,-2.249999999999943,8.6,29.200000000000003,739.1,12.550000000000011,-16.94999999999999,29.5,4.9500000000000455,-7.449999999999989,110.0,237.0,315.0,513.3000000000001,143.9,5.250000000000057,-0.6499999999999773,8.650000000000034
153,GL27_DN_1,Alps,08.06.20,14:48,3.1,5.0,10.4,100.0,247.7,74.6,1048.0,Arolla (Bas) ,45.9891,7.4967,2311,46.0006,7.4921,2112,1330,199,10.4,0.4,25.92,RGI60-11.02787,G007490E45965N,0.008597,2.45027,0.03701766,0.731366841,0.053235494,4.860619013,0.016752776,149.7691,17912034.5,0.016494483,5.4,6.7,174.5,1.6,8.550000000000011,-10.349999999999966,1486.0,153.8,98.80000000000001,10.200000000000001,401.0,336.8,367.40000000000003,351.1,-0.9499999999999886,8.700000000000001,29.400000000000002,740.2,13.750000000000057,-15.749999999999943,29.5,6.150000000000034,-6.249999999999943,104.0,214.0,286.0,423.3,127.5,6.4500000000000455,0.5500000000000114,9.950000000000045
154,GL27_DN_2,Alps,08.06.20,14:48,3.1,5.0,10.4,100.0,247.7,74.6,1048.0,Arolla (Bas) ,45.9891,7.4967,2311,46.0006,7.4921,2112,1330,199,10.4,0.4,25.92,RGI60-11.02787,G007490E45965N,0.014540333,2.698872,0.032221037,1.882652836,0.061356296,3.457193705,0.011328172,131.1042,14773094.0,0.008985361,5.4,6.7,174.5,1.6,8.550000000000011,-10.349999999999966,1486.0,153.8,98.80000000000001,10.200000000000001,401.0,336.8,367.40000000000003,351.1,-0.9499999999999886,8.700000000000001,29.400000000000002,740.2,13.750000000000057,-15.749999999999943,29.5,6.150000000000034,-6.249999999999943,104.0,214.0,286.0,423.3,127.5,6.4500000000000455,0.5500000000000114,9.950000000000045
155,GL27_DN_3,Alps,08.06.20,14:48,3.1,5.0,10.4,100.0,247.7,74.6,1048.0,Arolla (Bas) ,45.9891,7.4967,2311,46.0006,7.4921,2112,1330,199,10.4,0.4,25.92,RGI60-11.02787,G007490E45965N,0.002167667,0.257151,0.008600078,0.112139879,0.008578312,1.5103328,0.0,27.33711,3358510.78,0.002150458,5.4,6.7,174.5,1.6,8.550000000000011,-10.349999999999966,1486.0,153.8,98.80000000000001,10.200000000000001,401.0,336.8,367.40000000000003,351.1,-0.9499999999999886,8.700000000000001,29.400000000000002,740.2,13.750000000000057,-15.749999999999943,29.5,6.150000000000034,-6.249999999999943,104.0,214.0,286.0,423.3,127.5,6.4500000000000455,0.5500000000000114,9.950000000000045
156,GL28_UP_1,Alps,09.06.20,08:16,0.0,6.0,10.8,98.5,120.5,173.0,79.2,Tsidjiore Nouve,46.0154,7.4687,2295,46.016,7.4692,2277,76,18,2.77,0.6,4.62,RGI60-11.02755,G007450E45997N,0.001927,0.0,0.014082941,0.222388909,0.026462436,3.2840341,7.48e-05,59.36264,7656020.31,0.000833724,2.4,8.6,212.0,0.0,7.750000000000057,-11.349999999999966,1622.1000000000001,165.10000000000002,109.30000000000001,9.8,434.3,368.3,399.3,390.6,-1.849999999999966,8.8,29.700000000000003,743.6,12.850000000000023,-16.649999999999977,29.5,5.350000000000023,-7.0499999999999545,110.0,230.0,306.0,493.70000000000005,138.5,5.650000000000034,-0.3499999999999659,9.150000000000034
157,GL28_UP_2,Alps,09.06.20,08:16,0.0,6.0,10.8,98.5,120.5,173.0,79.2,Tsidjiore Nouve,46.0154,7.4687,2295,46.016,7.4692,2277,76,18,2.77,0.6,4.62,RGI60-11.02755,G007450E45997N,0.000647667,1.154,0.005040779,0.080492102,0.010946017,1.921530135,0.0,4.456518,2821907.22,0.001236142,2.4,8.6,212.0,0.0,7.750000000000057,-11.349999999999966,1622.1000000000001,165.10000000000002,109.30000000000001,9.8,434.3,368.3,399.3,390.6,-1.849999999999966,8.8,29.700000000000003,743.6,12.850000000000023,-16.649999999999977,29.5,5.350000000000023,-7.0499999999999545,110.0,230.0,306.0,493.70000000000005,138.5,5.650000000000034,-0.3499999999999659,9.150000000000034
158,GL28_UP_3,Alps,09.06.20,08:16,0.0,6.0,10.8,98.5,120.5,173.0,79.2,Tsidjiore Nouve,46.0154,7.4687,2295,46.016,7.4692,2277,76,18,2.77,0.6,4.62,RGI60-11.02755,G007450E45997N,0.001127,0.793998,0.005016161,0.124160648,0.015136684,2.115135112,0.0,30.308728,4954102.03,0.001150781,2.4,8.6,212.0,0.0,7.750000000000057,-11.349999999999966,1622.1000000000001,165.10000000000002,109.30000000000001,9.8,434.3,368.3,399.3,390.6,-1.849999999999966,8.8,29.700000000000003,743.6,12.850000000000023,-16.649999999999977,29.5,5.350000000000023,-7.0499999999999545,110.0,230.0,306.0,493.70000000000005,138.5,5.650000000000034,-0.3499999999999659,9.150000000000034
159,GL28_DN_1,Alps,10.06.20,11:05,2.1,6.0,10.6,99.6,262.1,160.2,72.8,Tsidjiore Nouve,46.0154,7.4687,2295,46.0188,7.4736,2148,537,147,2.77,0.58,4.76,RGI60-11.02755,G007450E45997N,0.004775667,0.542208,0.011335358,0.152768963,0.024531276,1.216121792,0.0,5.542396,4648822.63,0.00399359,1.7,9.7,184.7,0.0,8.850000000000023,-10.149999999999977,1537.1000000000001,155.3,103.80000000000001,9.600000000000001,410.8,348.3,379.3,371.90000000000003,-0.6499999999999773,8.8,29.700000000000003,741.3000000000001,14.050000000000011,-15.549999999999955,29.6,6.4500000000000455,-5.849999999999966,105.0,211.0,282.0,439.70000000000005,131.3,6.850000000000023,0.8500000000000227,10.350000000000023
